nombre_producto,nombre_material,cantidad_base,tipo_escala,distancia_pauta_cm,tornillos_por_pieza,condicion_activacion,rangos,formula_personalizada,observaciones
CAMA DINASTIA 2*2,"TORNILLOS DE 2""",40.0,ESPACIADO,,,,,,unidad_raw=Unidad | seccion=TENDIDOS | precio_unitario_raw=100.0 | total_raw=4000.0
CAMA DINASTIA 2*2,COLBON,0.5,VOLUMEN,,,,,,unidad_raw=litro | seccion=TENDIDOS | precio_unitario_raw=14000.0 | total_raw=7000.0
CAMA DINASTIA 2*2,LIENCILLO,2.0,LINEAL,,,,,,unidad_raw=METROS | seccion=TENDIDOS | precio_unitario_raw=3000.0 | total_raw=6000.0
CAMA DINASTIA 2*2,HECHURA DEL TENDIDO,1.0,FIJO,,,,,,unidad_raw=* 5% | seccion=TENDIDOS | precio_unitario_raw=40000.0 | total_raw=42000.0
CAMA DINASTIA 2*2,Gastos de Ebanisteria el 10%,1.0,FORMULA,,,,,,seccion=TENDIDOS | total_raw=22435.0
CAMA DINASTIA 2*2,MADERA,0.12,LINEAL,,,,,,unidad_raw=CMS | seccion=TENDIDOS | precio_unitario_raw=135000.0 | total_raw=16200.0
CAMA DINASTIA 2*2,"TORNILLOS DE 2""",10.0,ESPACIADO,,,,,,unidad_raw=Unidad | seccion=TENDIDOS | precio_unitario_raw=100.0 | total_raw=1000.0
CAMA DINASTIA 2*2,COLBON,0.1,VOLUMEN,,,,,,unidad_raw=litro | seccion=TENDIDOS | precio_unitario_raw=14000.0 | total_raw=1400.0
CAMA DINASTIA 2*2,Gastos de Ebanisteria el 10%,1.0,FORMULA,,,,,,seccion=TENDIDOS | total_raw=3435.0
CAMA DINASTIA 2*2,ESPUMA AZUL DE 1 P,2.0,AREA,,,,,,unidad_raw=* UNIDADES | seccion=SECCION TAPICERIA | precio_unitario_raw=18000.0 | total_raw=36000.0
CAMA DINASTIA 2*2,ESPUMA ROSADA DE 1 1/2,1.0,FORMULA,,,,,,unidad_raw=* UNIDADES | seccion=SECCION TAPICERIA | precio_unitario_raw=33000.0 | total_raw=0.0
CAMA DINASTIA 2*2,ESPUMA AZUL DE 1 Y 1/2 P,1.0,FORMULA,,,,,,unidad_raw=* UNIDADES | seccion=SECCION TAPICERIA | precio_unitario_raw=26500.0 | total_raw=0.0
CAMA DINASTIA 2*2,ESPUMA GRIS DE 1 Y 1/2 P,1.0,FORMULA,,,,,,unidad_raw=* UNIDADES | seccion=SECCION TAPICERIA
CAMA DINASTIA 2*2,CAZATA,0.2,LINEAL,,,,,,unidad_raw=* METRO | seccion=SECCION TAPICERIA | precio_unitario_raw=64000.0 | total_raw=12800.0
CAMA DINASTIA 2*2,COSTAL,5.0,AREA,,,,,,unidad_raw=* METRO | seccion=SECCION TAPICERIA | precio_unitario_raw=3000.0 | total_raw=15000.0
CAMA DINASTIA 2*2,ESPUMA ROSADA DE 2P,0.0,AREA,,,,,,unidad_raw=* UNIDADES | seccion=SECCION TAPICERIA | precio_unitario_raw=29000.0 | total_raw=0.0
CAMA DINASTIA 2*2,LENCILLOO,2.0,LINEAL,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA | precio_unitario_raw=3000.0 | total_raw=6000.0
CAMA DINASTIA 2*2,CANAMO,1.0,FORMULA,,,,,,unidad_raw=* UNIDADES | seccion=SECCION TAPICERIA | precio_unitario_raw=30000.0 | total_raw=0.0
CAMA DINASTIA 2*2,TELA,9.0,AREA,,,,,,unidad_raw=* METRO | seccion=SECCION TAPICERIA | precio_unitario_raw=28000.0 | total_raw=252000.0
CAMA DINASTIA 2*2,SUPER,0.2,LINEAL,,,,,,unidad_raw=PISTOLADAML | seccion=SECCION TAPICERIA | precio_unitario_raw=19000.0 | total_raw=3800.0
CAMA DINASTIA 2*2,GUATA 300,4.2,LINEAL,,,,,,unidad_raw=* METRO | seccion=SECCION TAPICERIA | precio_unitario_raw=18500.0 | total_raw=77700.0
CAMA DINASTIA 2*2,HILO,0.2,FORMULA,,,,,,unidad_raw=* UNIDADES | seccion=SECCION TAPICERIA | precio_unitario_raw=27000.0 | total_raw=5400.0
CAMA DINASTIA 2*2,CAJA DE GRAPAS,0.5,ESPACIADO,,,,,,unidad_raw=CAJA | seccion=SECCION TAPICERIA | precio_unitario_raw=10000.0 | total_raw=5000.0
CAMA DINASTIA 2*2,"TORNILLOS DE 2""",15.0,ESPACIADO,,,,,,unidad_raw=Unidad | seccion=SECCION TAPICERIA | precio_unitario_raw=100.0 | total_raw=1500.0
CAMA DINASTIA 2*2,ALGODON,3.0,FORMULA,,,,,,unidad_raw=KILOS | seccion=SECCION TAPICERIA | precio_unitario_raw=14000.0 | total_raw=42000.0
CAMA DINASTIA 2*2,FIELTRO,1.0,LINEAL,,,,,,unidad_raw=* METRO | seccion=SECCION TAPICERIA | precio_unitario_raw=17000.0 | total_raw=17000.0
CAMA DINASTIA 2*2,CILINDRICAS DE 15 CM ALTO,2.0,FORMULA,,,,,,unidad_raw=* UNIDADES | seccion=SECCION TAPICERIA | precio_unitario_raw=18000.0 | total_raw=36000.0
CAMA DINASTIA 2*2,LACA SEMI MATE,0.0,VOLUMEN,,,,,,unidad_raw=* LITRO | seccion=SECCION TAPICERIA | precio_unitario_raw=24000.0 | total_raw=0.0
CAMA DINASTIA 2*2,SELLADOR,0.0,VOLUMEN,,,,,,unidad_raw=* LITRO | seccion=SECCION TAPICERIA | precio_unitario_raw=18000.0 | total_raw=0.0
CAMA DINASTIA 2*2,"TORNILLOS DE 2""",8.0,ESPACIADO,,,,,,unidad_raw=Unidad | seccion=SECCION TAPICERIA | precio_unitario_raw=100.0 | total_raw=800.0
CAMA DINASTIA 2*2,PREPARADA(JOTA) PINTURA,0.0,FORMULA,,,,,,unidad_raw=* 5% | seccion=SECCION TAPICERIA | precio_unitario_raw=0.0 | total_raw=0.0
CAMA DINASTIA 2*2,PINTURA ( ALEX),0.0,FORMULA,,,,,,unidad_raw=* 5% | seccion=SECCION TAPICERIA | precio_unitario_raw=0.0 | total_raw=0.0
CAMA DINASTIA 2*2,Gastos de PINTURA el 10%,1.0,FORMULA,,,,,,seccion=SECCION TAPICERIA | total_raw=0.0
cama del modelo cadeneta,MADERA,1502.0,LINEAL,,,,,,unidad_raw=CMS | precio_unitario_raw=135.0 | total_raw=202770.0
cama del modelo cadeneta,LAM MDF 9,2.0,AREA,,,,,,unidad_raw=Unidad | precio_unitario_raw=136000.0 | total_raw=272000.0
cama del modelo cadeneta,LAM MDF 15,0.25,AREA,,,,,,unidad_raw=Unidad | precio_unitario_raw=207000.0 | total_raw=51750.0
cama del modelo cadeneta,LAM MDF 2.7,2.0,AREA,,,,,,unidad_raw=Unidad | precio_unitario_raw=65000.0 | total_raw=130000.0
cama del modelo cadeneta,COLBON,1.75,VOLUMEN,,,,,,unidad_raw=litros | precio_unitario_raw=14000.0 | total_raw=24500.0
cama del modelo cadeneta,GRAPAS,0.25,ESPACIADO,,,,,,unidad_raw=Unidad | precio_unitario_raw=20000.0 | total_raw=5000.0
cama del modelo cadeneta,CLAVILLOS,2.0,ESPACIADO,,,,,,unidad_raw=TIRA | precio_unitario_raw=1000.0 | total_raw=2000.0
cama del modelo cadeneta,CLAVILLOS,4.0,ESPACIADO,,,,,,unidad_raw=TIRA | precio_unitario_raw=1000.0 | total_raw=4000.0
cama del modelo cadeneta,CLAVILLOS,15.0,ESPACIADO,,,,,,unidad_raw=TIRA | precio_unitario_raw=1000.0 | total_raw=15000.0
cama del modelo cadeneta,SUPER,1.0,FORMULA,,,,,,unidad_raw=LITRO | total_raw=0.0
cama del modelo cadeneta,"TORNILLOS DE 2""",200.0,ESPACIADO,,,,,,unidad_raw=Unidad | precio_unitario_raw=100.0 | total_raw=20000.0
cama del modelo cadeneta,FABRICACION x5%,1.0,FORMULA,,,,,,total_raw=420000.0
cama del modelo cadeneta,gastos de Ebanisteria e 10%,1.0,FORMULA,,,,,,total_raw=114702.0
cama del modelo cadeneta,PREPARADO,1.0,FIJO,,,,,,unidad_raw=CON EL 5% | seccion=SECCION PINTURA | precio_unitario_raw=60000.0 | total_raw=63000.0
cama del modelo cadeneta,PINTURA,1.0,FIJO,,,,,,unidad_raw=CON EL 5% | seccion=SECCION PINTURA | precio_unitario_raw=30000.0 | total_raw=31500.0
cama del modelo cadeneta,SELLADOR,2.0,VOLUMEN,,,,,,unidad_raw=PISTOLADAS | seccion=SECCION PINTURA | precio_unitario_raw=19000.0 | total_raw=38000.0
cama del modelo cadeneta,LIJA,2.0,FORMULA,,,,,,unidad_raw=unidades | seccion=SECCION PINTURA | precio_unitario_raw=2000.0 | total_raw=4000.0
cama del modelo cadeneta,PATAS,4.0,FORMULA,,,,,,unidad_raw=PATAS | seccion=SECCION PINTURA | precio_unitario_raw=5000.0 | total_raw=20000.0
cama del modelo cadeneta,TALCO,1.0,FORMULA,,,,,,unidad_raw=KILOS | seccion=SECCION PINTURA | precio_unitario_raw=5000.0 | total_raw=0.0
cama del modelo cadeneta,ESMALTE NEGRO,1.0,FORMULA,,,,,,unidad_raw=GALON | seccion=SECCION PINTURA | precio_unitario_raw=13000.0 | total_raw=0.0
cama del modelo cadeneta,ENCINA,0.0,VOLUMEN,,,,,,unidad_raw=GALON | seccion=SECCION PINTURA | precio_unitario_raw=100000.0 | total_raw=0.0
cama del modelo cadeneta,TINER,2.0,VOLUMEN,,,,,,unidad_raw=LITRO | seccion=SECCION PINTURA | precio_unitario_raw=8500.0 | total_raw=17000.0
cama del modelo cadeneta,COLOR,1.75,VOLUMEN,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA | precio_unitario_raw=20000.0 | total_raw=35000.0
cama del modelo cadeneta,TINTE MIEL,0.0,VOLUMEN,,,,,,unidad_raw=galon | seccion=SECCION PINTURA | precio_unitario_raw=28000.0 | total_raw=0.0
cama del modelo cadeneta,GASOLINA,1.0,FIJO,,,,,,seccion=SECCION PINTURA | precio_unitario_raw=5000.0 | total_raw=5000.0
cama del modelo cadeneta,RESANE,0.5,VOLUMEN,,,,,,unidad_raw=LITRO | seccion=SECCION PINTURA | precio_unitario_raw=10000.0 | total_raw=5000.0
cama del modelo cadeneta,LACA,1.5,VOLUMEN,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA | precio_unitario_raw=21000.0 | total_raw=31500.0
cama del modelo cadeneta,Gastos de Pintura 10%,1.0,FORMULA,,,,,,seccion=SECCION PINTURA | total_raw=25000.0
cama del modelo cadeneta,ESPEJOS DE CAMA,1.0,FIJO,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=580000.0 | total_raw=580000.0
cama del modelo cadeneta,GANCHOS,1.0,FIJO,,,,,,unidad_raw=PAR | seccion=SECCION TERMINACION | precio_unitario_raw=20000.0 | total_raw=20000.0
cama del modelo cadeneta,CORREDERAS DE PEINADORA,1.0,FIJO,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=20000.0 | total_raw=0.0
cama del modelo cadeneta,CORREDERAS DE NOCHERO,0.0,FORMULA,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=20000.0 | total_raw=0.0
cama del modelo cadeneta,EMBALADA,1.0,FIJO,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=100000.0 | total_raw=100000.0
cama del modelo cadeneta,COLAPATO,1.0,FIJO,,,,,,seccion=SECCION TERMINACION | precio_unitario_raw=50000.0 | total_raw=50000.0
cama del modelo cadeneta,SECCION TENDIDO,1.0,FORMULA,,,,,,seccion=SECCION TERMINACION | total_raw=0.0
cama del modelo cadeneta,MADERA 60X1X4,924.0,LINEAL,,,,,,unidad_raw=CMS | seccion=SECCION TERMINACION | precio_unitario_raw=135.0 | total_raw=124740.0
cama del modelo cadeneta,TENDIDO,1.0,FIJO,,,,,,unidad_raw=DE 2X2 | seccion=SECCION TERMINACION | precio_unitario_raw=63000.0 | total_raw=63000.0
cama del modelo cadeneta,lamina de 9 mdf,1.0,AREA,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=136000.0 | total_raw=136000.0
cama del modelo cadeneta,COLBON,200.0,FORMULA,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=100.0 | total_raw=20000.0
cama del modelo cadeneta,"TORNILLOS DE 2""",10.0,ESPACIADO,,,,,,seccion=SECCION TERMINACION | precio_unitario_raw=100.0 | total_raw=1000.0
cama del modelo cadeneta,CLAVILLO f.50,2.0,ESPACIADO,,,,,,seccion=SECCION TERMINACION | precio_unitario_raw=1000.0 | total_raw=2000.0
cama del modelo cadeneta,CLAVILLO f.40,4.0,ESPACIADO,,,,,,unidad_raw=TIRAS | seccion=SECCION TERMINACION | precio_unitario_raw=2000.0 | total_raw=8000.0
cama del modelo cadeneta,CLAVILLO f.20,2.0,ESPACIADO,,,,,,unidad_raw=METROS | seccion=SECCION TERMINACION | precio_unitario_raw=5000.0 | total_raw=10000.0
cama del modelo cadeneta,GRAPAS,5.0,ESPACIADO,,,,,,seccion=SECCION TERMINACION | precio_unitario_raw=1000.0 | total_raw=5000.0
cama del modelo cadeneta,pop,2.0,LINEAL,,,,,,unidad_raw=metros | seccion=SECCION TERMINACION | precio_unitario_raw=3000.0 | total_raw=6000.0
cama del modelo cadeneta,postura,1.0,FIJO,,,,,,unidad_raw=UNI | seccion=SECCION TERMINACION | precio_unitario_raw=10500.0 | total_raw=10500.0
cama del modelo cadeneta,TELA,8.0,AREA,,,,,,seccion=SECCION TAPICERIA | precio_unitario_raw=20000.0 | total_raw=160000.0
cama del modelo cadeneta,ESTOPEROLES,1.0,FORMULA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA | precio_unitario_raw=1800.0 | total_raw=0.0
cama del modelo cadeneta,ESPUMA DE1. 1/5,1.0,AREA,,,,,,unidad_raw=AZUL | seccion=SECCION TAPICERIA | precio_unitario_raw=26500.0 | total_raw=26500.0
cama del modelo cadeneta,GRAPAS,1.0,ESPACIADO,,,,,,unidad_raw=CAJA DE GRAPAS | seccion=SECCION TAPICERIA | precio_unitario_raw=10000.0 | total_raw=10000.0
cama del modelo cadeneta,"ESPUMA AZUL 2""",1.0,AREA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA | precio_unitario_raw=39000.0 | total_raw=39000.0
cama del modelo cadeneta,"TORNILLOS DE 1 1/2""",100.0,ESPACIADO,,,,,,unidad_raw=ROSADA | seccion=SECCION TAPICERIA | precio_unitario_raw=100.0 | total_raw=10000.0
cama del modelo cadeneta,ESPUMA DE 1 PULGADA,1.0,AREA,,,,,,unidad_raw=AZUL | seccion=SECCION TAPICERIA | precio_unitario_raw=18000.0 | total_raw=18000.0
cama del modelo cadeneta,CANAMO,1.0,FORMULA,,,,,,unidad_raw=CMS | seccion=SECCION TAPICERIA | total_raw=0.0
cama del modelo cadeneta,PEOPE,4.0,LINEAL,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA | precio_unitario_raw=3000.0 | total_raw=12000.0
cama del modelo cadeneta,COSTAL,2.0,AREA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA | precio_unitario_raw=3000.0 | total_raw=6000.0
cama del modelo cadeneta,HILO,1.0,FIJO,,,,,,unidad_raw=UNIIDAD | seccion=SECCION TAPICERIA | precio_unitario_raw=27000.0 | total_raw=27000.0
cama del modelo cadeneta,SUPER,0.5,VOLUMEN,,,,,,unidad_raw=LITRO | seccion=SECCION TAPICERIA | precio_unitario_raw=16000.0 | total_raw=8000.0
cama del modelo cadeneta,HECHURA,1.0,FIJO,,,,,,seccion=SECCION TAPICERIA | precio_unitario_raw=210000.0 | total_raw=210000.0
cama del modelo cadeneta,CABULLA,1.0,FIJO,,,,,,seccion=SECCION TAPICERIA | precio_unitario_raw=9000.0 | total_raw=9000.0
cama del modelo cadeneta,MADERA,1.502,LINEAL,,,,,,unidad_raw=CMS | precio_unitario_raw=140000.0 | total_raw=210280.0
cama del modelo cadeneta,LAM MDF 9,3.0,AREA,,,,,,unidad_raw=Unidad | precio_unitario_raw=140000.0 | total_raw=420000.0
cama del modelo cadeneta,LAM MDF 15,0.25,AREA,,,,,,unidad_raw=Unidad | precio_unitario_raw=210000.0 | total_raw=52500.0
cama del modelo cadeneta,LAM MDF 2.7,2.0,AREA,,,,,,unidad_raw=Unidad | precio_unitario_raw=65000.0 | total_raw=130000.0
cama del modelo cadeneta,COLBON,1.75,VOLUMEN,,,,,,unidad_raw=litros | precio_unitario_raw=14000.0 | total_raw=24500.0
cama del modelo cadeneta,GRAPAS,0.25,ESPACIADO,,,,,,unidad_raw=Unidad | precio_unitario_raw=20000.0 | total_raw=5000.0
cama del modelo cadeneta,CLAVILLOS,2.0,ESPACIADO,,,,,,unidad_raw=TIRA | precio_unitario_raw=1000.0 | total_raw=2000.0
cama del modelo cadeneta,CLAVILLOS,4.0,ESPACIADO,,,,,,unidad_raw=TIRA | precio_unitario_raw=1000.0 | total_raw=4000.0
cama del modelo cadeneta,CLAVILLOS,15.0,ESPACIADO,,,,,,unidad_raw=TIRA | precio_unitario_raw=1000.0 | total_raw=15000.0
cama del modelo cadeneta,CORREDREAS,2.0,VOLUMEN,,,,,,unidad_raw=LITRO | precio_unitario_raw=28000.0 | total_raw=56000.0
cama del modelo cadeneta,"TORNILLOS DE 2""",200.0,ESPACIADO,,,,,,unidad_raw=Unidad | precio_unitario_raw=100.0 | total_raw=20000.0
cama del modelo cadeneta,FABRICACION x5%,1.0,FORMULA,,,,,,total_raw=420000.0
cama del modelo cadeneta,gastos de Ebanisteria e 10%,1.0,FORMULA,,,,,,total_raw=135928.0
cama del modelo cadeneta,PREPARADO,1.0,FIJO,,,,,,unidad_raw=CON EL 5% | seccion=SECCION PINTURA | precio_unitario_raw=60000.0 | total_raw=63000.0
cama del modelo cadeneta,PINTURA,1.0,FIJO,,,,,,unidad_raw=CON EL 5% | seccion=SECCION PINTURA | precio_unitario_raw=30000.0 | total_raw=31500.0
cama del modelo cadeneta,SELLADOR,2.0,VOLUMEN,,,,,,unidad_raw=PISTOLADAS | seccion=SECCION PINTURA | precio_unitario_raw=19000.0 | total_raw=38000.0
cama del modelo cadeneta,LIJA,2.0,FORMULA,,,,,,unidad_raw=unidades | seccion=SECCION PINTURA | precio_unitario_raw=2000.0 | total_raw=4000.0
cama del modelo cadeneta,PATAS,4.0,FORMULA,,,,,,unidad_raw=PATAS | seccion=SECCION PINTURA | precio_unitario_raw=5000.0 | total_raw=20000.0
cama del modelo cadeneta,TALCO,1.0,FORMULA,,,,,,unidad_raw=KILOS | seccion=SECCION PINTURA | precio_unitario_raw=5000.0 | total_raw=0.0
cama del modelo cadeneta,ESMALTE NEGRO,1.0,FORMULA,,,,,,unidad_raw=GALON | seccion=SECCION PINTURA | precio_unitario_raw=13000.0 | total_raw=0.0
cama del modelo cadeneta,ENCINA,0.0,VOLUMEN,,,,,,unidad_raw=GALON | seccion=SECCION PINTURA | precio_unitario_raw=100000.0 | total_raw=0.0
cama del modelo cadeneta,TINER,2.0,VOLUMEN,,,,,,unidad_raw=LITRO | seccion=SECCION PINTURA | precio_unitario_raw=8500.0 | total_raw=17000.0
cama del modelo cadeneta,COLOR,1.75,VOLUMEN,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA | precio_unitario_raw=20000.0 | total_raw=35000.0
cama del modelo cadeneta,TINTE MIEL,0.0,VOLUMEN,,,,,,unidad_raw=galon | seccion=SECCION PINTURA | precio_unitario_raw=28000.0 | total_raw=0.0
cama del modelo cadeneta,GASOLINA,1.0,FIJO,,,,,,seccion=SECCION PINTURA | precio_unitario_raw=5000.0 | total_raw=5000.0
cama del modelo cadeneta,RESANE,0.5,VOLUMEN,,,,,,unidad_raw=LITRO | seccion=SECCION PINTURA | precio_unitario_raw=10000.0 | total_raw=5000.0
cama del modelo cadeneta,LACA,1.5,VOLUMEN,,,,,,unidad_raw=PISTOLADA | seccion=SECCION PINTURA | precio_unitario_raw=21000.0 | total_raw=31500.0
cama del modelo cadeneta,Gastos de Pintura 10%,1.0,FORMULA,,,,,,seccion=SECCION PINTURA | total_raw=25000.0
cama del modelo cadeneta,ESPEJOS DE CAMA,1.0,FIJO,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=580000.0 | total_raw=580000.0
cama del modelo cadeneta,GANCHOS,1.0,FIJO,,,,,,unidad_raw=PAR | seccion=SECCION TERMINACION | precio_unitario_raw=20000.0 | total_raw=20000.0
cama del modelo cadeneta,CORREDERAS DE,1.0,FIJO,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=20000.0 | total_raw=0.0
cama del modelo cadeneta,CORREDERAS DE NOCHERO,0.0,FORMULA,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=20000.0 | total_raw=0.0
cama del modelo cadeneta,EMBALADA,1.0,FIJO,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=100000.0 | total_raw=100000.0
cama del modelo cadeneta,COLAPATO,1.0,FIJO,,,,,,seccion=SECCION TERMINACION | precio_unitario_raw=50000.0 | total_raw=50000.0
cama del modelo cadeneta,SECCION TENDIDO,1.0,FORMULA,,,,,,seccion=SECCION TERMINACION | total_raw=0.0
cama del modelo cadeneta,MADERA 60X1X4,924.0,LINEAL,,,,,,unidad_raw=CMS | seccion=SECCION TERMINACION | precio_unitario_raw=135.0 | total_raw=124740.0
cama del modelo cadeneta,FABRICACION TENDIDO,1.0,FIJO,,,,,,unidad_raw=DE 2X2 | seccion=SECCION TERMINACION | precio_unitario_raw=63000.0 | total_raw=63000.0
cama del modelo cadeneta,lamina de 9 mdf,1.0,AREA,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=136000.0 | total_raw=136000.0
cama del modelo cadeneta,COLBON,200.0,FORMULA,,,,,,unidad_raw=unidades | seccion=SECCION TERMINACION | precio_unitario_raw=100.0 | total_raw=20000.0
cama del modelo cadeneta,"TORNILLOS DE 2""",10.0,ESPACIADO,,,,,,seccion=SECCION TERMINACION | precio_unitario_raw=100.0 | total_raw=1000.0
cama del modelo cadeneta,CLAVILLO f.50,2.0,ESPACIADO,,,,,,seccion=SECCION TERMINACION | precio_unitario_raw=1000.0 | total_raw=2000.0
cama del modelo cadeneta,CLAVILLO f.40,4.0,ESPACIADO,,,,,,unidad_raw=TIRAS | seccion=SECCION TERMINACION | precio_unitario_raw=2000.0 | total_raw=8000.0
cama del modelo cadeneta,CLAVILLO f.20,2.0,ESPACIADO,,,,,,unidad_raw=METROS | seccion=SECCION TERMINACION | precio_unitario_raw=5000.0 | total_raw=10000.0
cama del modelo cadeneta,GRAPAS,5.0,ESPACIADO,,,,,,seccion=SECCION TERMINACION | precio_unitario_raw=1000.0 | total_raw=5000.0
cama del modelo cadeneta,pop,2.0,LINEAL,,,,,,unidad_raw=metros | seccion=SECCION TERMINACION | precio_unitario_raw=3000.0 | total_raw=6000.0
cama del modelo cadeneta,postura,1.0,FIJO,,,,,,unidad_raw=UNI | seccion=SECCION TERMINACION | precio_unitario_raw=10500.0 | total_raw=10500.0
cama del modelo cadeneta,TELA,5.0,AREA,,,,,,seccion=SECCION TAPICERIA | precio_unitario_raw=38000.0 | total_raw=190000.0
cama del modelo cadeneta,ESTOPEROLES,1.0,FORMULA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA | precio_unitario_raw=1800.0 | total_raw=0.0
cama del modelo cadeneta,ESPUMA DE1. 1/5,1.0,AREA,,,,,,unidad_raw=AZUL | seccion=SECCION TAPICERIA | precio_unitario_raw=26500.0 | total_raw=26500.0
cama del modelo cadeneta,GRAPAS,1.0,ESPACIADO,,,,,,unidad_raw=CAJA DE GRAPAS | seccion=SECCION TAPICERIA | precio_unitario_raw=10000.0 | total_raw=10000.0
cama del modelo cadeneta,"ESPUMA AZUL 2""",1.0,AREA,,,,,,unidad_raw=UNIDADES | seccion=SECCION TAPICERIA | precio_unitario_raw=39000.0 | total_raw=39000.0
cama del modelo cadeneta,"TORNILLOS DE 1 1/2""",100.0,ESPACIADO,,,,,,unidad_raw=ROSADA | seccion=SECCION TAPICERIA | precio_unitario_raw=100.0 | total_raw=10000.0
cama del modelo cadeneta,ESPUMA DE 1 PULGADA,1.0,AREA,,,,,,unidad_raw=AZUL | seccion=SECCION TAPICERIA | precio_unitario_raw=18000.0 | total_raw=18000.0
cama del modelo cadeneta,CANAMO,1.0,FORMULA,,,,,,unidad_raw=CMS | seccion=SECCION TAPICERIA | total_raw=0.0
cama del modelo cadeneta,PEOPE,4.0,LINEAL,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA | precio_unitario_raw=3000.0 | total_raw=12000.0
cama del modelo cadeneta,COSTAL,2.0,AREA,,,,,,unidad_raw=METROS | seccion=SECCION TAPICERIA | precio_unitario_raw=3000.0 | total_raw=6000.0
cama del modelo cadeneta,HILO,1.0,FIJO,,,,,,unidad_raw=UNIIDAD | seccion=SECCION TAPICERIA | precio_unitario_raw=27000.0 | total_raw=27000.0
cama del modelo cadeneta,SUPER,0.5,VOLUMEN,,,,,,unidad_raw=LITRO | seccion=SECCION TAPICERIA | precio_unitario_raw=16000.0 | total_raw=8000.0
cama del modelo cadeneta,HECHURA,1.0,FIJO,,,,,,seccion=SECCION TAPICERIA | precio_unitario_raw=105000.0 | total_raw=105000.0
cama del modelo cadeneta,CABULLA,1.0,FIJO,,,,,,seccion=SECCION TAPICERIA | precio_unitario_raw=9000.0 | total_raw=9000.0
"CAMA ""CANADA 2*2",MADERA,1.3,LINEAL,,,,,,unidad_raw=CMS | precio_unitario_raw=135000.0 | total_raw=175500.0
"CAMA ""CANADA 2*2",COLBON,1.0,VOLUMEN,,,,,,unidad_raw=LITRO | precio_unitario_raw=14000.0 | total_raw=14000.0
"CAMA ""CANADA 2*2",UNDUPLAC,1.0,AREA,,,,,,unidad_raw=LAMINA ( 55*56) | precio_unitario_raw=13750.0 | total_raw=13750.0
"CAMA ""CANADA 2*2",PARES DE GANCHOS MULTIUSO,2.0,FORMULA,,,,,,unidad_raw=Unidad | precio_unitario_raw=3000.0 | total_raw=6000.0
"CAMA ""CANADA 2*2",CLAVILLOS,5.0,ESPACIADO,,,,,,unidad_raw=TIRA F15 | precio_unitario_raw=1000.0 | total_raw=5000.0
"CAMA ""CANADA 2*2",CLAVILLOS,10.0,ESPACIADO,,,,,,unidad_raw=TIRA F30 | precio_unitario_raw=1000.0 | total_raw=10000.0
"CAMA ""CANADA 2*2","TORNILLOS DE 2""",100.0,ESPACIADO,,,,,,unidad_raw=Unidad | precio_unitario_raw=100.0 | total_raw=10000.0
"CAMA ""CANADA 2*2",GRAPAS,0.8,ESPACIADO,,,,,,unidad_raw=TIRA | precio_unitario_raw=500.0 | total_raw=400.0
"CAMA ""CANADA 2*2",CLAVILLOS,0.0,ESPACIADO,,,,,,unidad_raw=TIRA F40 | precio_unitario_raw=1000.0 | total_raw=0.0
"CAMA ""CANADA 2*2",CLAVILLOS,10.0,ESPACIADO,,,,,,unidad_raw=TIRA F50 | precio_unitario_raw=1000.0 | total_raw=10000.0
"CAMA ""CANADA 2*2",GANCHOS PARA CAMA,1.0,FIJO,,,,,,unidad_raw=PAR | precio_unitario_raw=20000.0 | total_raw=20000.0
"CAMA ""CANADA 2*2","tablas de 1,00 de 10*2",2.0,FORMULA,,,,,,unidad_raw=tablas | precio_unitario_raw=8000.0 | total_raw=16000.0
"CAMA ""CANADA 2*2",MDF DE 9MM,1.0,AREA,,,,,,unidad_raw=RETAL | precio_unitario_raw=46000.0 | total_raw=23000.0
